strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
baseline_full_liquidity,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,60.89,96.91969196919692,60.89,76.1028602860286,48.97,30.0,33.59002566923359,60.194352768610194,99.8166483314998,53.83204987165383,64.09,,,,,,,445.65,520.0,0.16683496017053745
baseline_full_liquidity,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,300308,中际旭创,通信设备,通信设备,0,s_liquidity,29.99,59.67,96.22295562889622,59.67,81.84951961862853,48.97,29.99,45.83791712504584,65.40154015401541,99.87165383204987,79.04290429042904,58.1,,,,,,,571.6752,773.9141,0.3537653898577373
baseline_full_liquidity,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.99,34.48,49.87165383204987,34.48,71.16011734506785,48.97,29.99,10.121012101210122,45.654565456545654,99.33993399339934,74.000733406674,54.59,,,,,,,105.8,120.63,0.14017013232514186
baseline_full_liquidity,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,58.66,95.7095709570957,58.66,80.39412541254126,48.97,29.98,55.95892922625596,58.415841584158414,99.83498349834984,54.913824715804914,62.16,,,,,,,419.4767,437.5456,0.04307485970019309
baseline_full_liquidity,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,300274,阳光电源,电气设备,电气设备,0,s_liquidity,29.98,47.37,86.67033370003668,47.37,79.92841217455079,48.97,29.98,67.23505683901723,62.79794646131279,99.5966263292996,21.48881554822149,59.96,,,,,,,155.54,139.46,-0.10338176674810329
baseline_full_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score_liq_breakout_adj,84.15,84.15,100.0,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
baseline_full_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002082,万邦德,中成药,中成药,0,score_liq_breakout_adj,84.05,84.05,99.98166483314999,84.05,80.19933259992666,99.52,23.28,99.54162082874954,99.28492849284929,91.71250458379171,6.0139347268060135,73.68,,,,,,,28.27,28.69,0.0148567385921472
baseline_full_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688331,荣昌生物,生物制药,生物制药,0,score_liq_breakout_adj,83.24,83.24,99.96332966629996,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
baseline_full_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600666,奥瑞德,元器件,元器件,0,score_liq_breakout_adj,82.2,82.2,99.94499449944995,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
baseline_full_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688091,上海谊众,化学制药,化学制药,0,score_liq_breakout_adj,80.84,80.84,99.92665933259993,80.84,70.10799413274661,98.2,18.25,94.73780711404474,91.25412541254126,75.54088742207554,18.078474514118078,72.26,,,,,,,58.98,56.0,-0.050525601898948724
baseline_full_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002149,西部材料,小金属,小金属,0,liquidity_detail_score,93.51352401906857,43.16,78.95122845617894,43.16,93.51352401906857,48.97,29.33,95.98459845984598,94.02273560689403,96.97469746974697,65.60322698936561,57.38,,,,,,,52.5,50.0,-0.04761904761904767
baseline_full_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002240,盛新锂能,小金属,小金属,0,liquidity_detail_score,93.43962596259625,42.09,76.42097543087642,42.09,93.43962596259625,48.97,28.51,96.09460946094609,93.41767510084343,97.98313164649798,74.97249724972497,57.23,,,,,,,41.33,48.48,0.1729978224050326
baseline_full_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002460,赣锋锂业,小金属,小金属,1,liquidity_detail_score,93.01392739273926,75.0,99.5049504950495,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
baseline_full_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002738,中矿资源,小金属,小金属,0,liquidity_detail_score,92.94892555922257,31.48,35.07517418408507,31.480000000000004,92.94892555922257,48.97,29.02,88.68720205353868,93.83938393839384,97.94646131279795,77.5027502750275,38.64,,,,,,,72.8,83.29,0.14409340659340675
baseline_full_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600276,恒瑞医药,化学制药,化学制药,0,liquidity_detail_score,92.86096809680967,43.55,79.8038137147048,43.55,92.86096809680967,48.97,29.26,91.56582324899156,91.62082874954162,99.41327466079942,68.7935460212688,57.53,,,,,,,55.86,56.18,0.005728607232366567
baseline_full_dynamic_factor,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,dynamic_factor_score,100.0,84.15,100.0,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
baseline_full_dynamic_factor,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002082,万邦德,中成药,中成药,0,dynamic_factor_score,99.98166483314999,84.05,99.98166483314999,84.05,80.19933259992666,99.52,23.28,99.54162082874954,99.28492849284929,91.71250458379171,6.0139347268060135,73.68,,,,,,,28.27,28.69,0.0148567385921472
baseline_full_dynamic_factor,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688331,荣昌生物,生物制药,生物制药,0,dynamic_factor_score,99.96332966629996,83.24,99.96332966629996,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
baseline_full_dynamic_factor,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600666,奥瑞德,元器件,元器件,0,dynamic_factor_score,99.94499449944995,82.2,99.94499449944995,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
baseline_full_dynamic_factor,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688091,上海谊众,化学制药,化学制药,0,dynamic_factor_score,99.92665933259993,80.84,99.92665933259993,80.84,70.10799413274661,98.2,18.25,94.73780711404474,91.25412541254126,75.54088742207554,18.078474514118078,72.26,,,,,,,58.98,56.0,-0.050525601898948724
liq_top_10_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score,84.15,84.15,100.0,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq_top_10_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600666,奥瑞德,元器件,元器件,0,score,82.2,82.2,99.94499449944995,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq_top_10_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,601988,中国银行,银行,银行,0,score,76.17,76.17,99.58745874587459,76.17,84.11329666299963,98.44,28.36,79.48294829482948,76.21928859552622,98.58819215254859,41.822515584891825,68.54,,,,,,,5.67,5.73,0.010582010582010692
liq_top_10_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,000155,川能动力,新型电力,新型电力,0,score,76.17,76.17,99.58745874587459,76.17,88.72750275027502,99.83,27.15,98.97323065639897,95.52621928859553,96.4979831316465,39.29226255958929,71.57,,,,,,,16.9,16.92,0.0011834319526629056
liq_top_10_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002460,赣锋锂业,小金属,小金属,1,score,75.0,75.0,99.5049504950495,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
liq_top_20_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score,84.15,84.15,100.0,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq_top_20_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688331,荣昌生物,生物制药,生物制药,0,score,83.24,83.24,99.96332966629996,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq_top_20_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600666,奥瑞德,元器件,元器件,0,score,82.2,82.2,99.94499449944995,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq_top_20_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600844,金煤科技,化工原料,化工原料,0,score,79.42,79.42,99.85331866519985,79.42,81.26847084708473,99.23,24.92,97.7997799779978,93.89438943894389,87.66043270993767,12.486248624862487,70.74,,,,,,,5.05,3.8,-0.24752475247524752
liq_top_20_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,301200,大族数控,专用机械,专用机械,0,score,77.83,77.83,99.77997799779979,77.83,85.29430143014302,99.27,25.46,94.11441144114411,90.3923725705904,81.44481114778145,67.49174917491749,70.72,,,,,,,171.85,192.44,0.11981379109688683
liq_top_30_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score,84.15,84.15,100.0,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq_top_30_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002082,万邦德,中成药,中成药,0,score,84.05,84.05,99.98166483314999,84.05,80.19933259992666,99.52,23.28,99.54162082874954,99.28492849284929,91.71250458379171,6.0139347268060135,73.68,,,,,,,28.27,28.69,0.0148567385921472
liq_top_30_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688331,荣昌生物,生物制药,生物制药,0,score,83.24,83.24,99.96332966629996,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq_top_30_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600666,奥瑞德,元器件,元器件,0,score,82.2,82.2,99.94499449944995,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq_top_30_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,603115,海星股份,铝,铝,0,score,79.52,79.52,99.87165383204987,79.52,81.01856252291896,99.17,23.42,95.59955995599559,95.48954895489548,73.94572790612395,52.56692335900257,73.28,,,,,,,44.6,44.1,-0.011210762331838597
liq_top_10_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score_liq_breakout_adj,84.15,84.15,100.0,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq_top_10_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600666,奥瑞德,元器件,元器件,0,score_liq_breakout_adj,82.2,82.2,99.94499449944995,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq_top_10_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,601988,中国银行,银行,银行,0,score_liq_breakout_adj,76.17,76.17,99.58745874587459,76.17,84.11329666299963,98.44,28.36,79.48294829482948,76.21928859552622,98.58819215254859,41.822515584891825,68.54,,,,,,,5.67,5.73,0.010582010582010692
liq_top_10_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,000155,川能动力,新型电力,新型电力,0,score_liq_breakout_adj,76.17,76.17,99.58745874587459,76.17,88.72750275027502,99.83,27.15,98.97323065639897,95.52621928859553,96.4979831316465,39.29226255958929,71.57,,,,,,,16.9,16.92,0.0011834319526629056
liq_top_10_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002460,赣锋锂业,小金属,小金属,1,score_liq_breakout_adj,75.0,75.0,99.5049504950495,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
liq_top_20_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score_liq_breakout_adj,84.15,84.15,100.0,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq_top_20_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688331,荣昌生物,生物制药,生物制药,0,score_liq_breakout_adj,83.24,83.24,99.96332966629996,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq_top_20_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600666,奥瑞德,元器件,元器件,0,score_liq_breakout_adj,82.2,82.2,99.94499449944995,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq_top_20_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600844,金煤科技,化工原料,化工原料,0,score_liq_breakout_adj,79.42,79.42,99.85331866519985,79.42,81.26847084708473,99.23,24.92,97.7997799779978,93.89438943894389,87.66043270993767,12.486248624862487,70.74,,,,,,,5.05,3.8,-0.24752475247524752
liq_top_20_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,301200,大族数控,专用机械,专用机械,0,score_liq_breakout_adj,77.83,77.83,99.77997799779979,77.83,85.29430143014302,99.27,25.46,94.11441144114411,90.3923725705904,81.44481114778145,67.49174917491749,70.72,,,,,,,171.85,192.44,0.11981379109688683
liq_top_30_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002192,融捷股份,小金属,小金属,0,score_liq_breakout_adj,84.15,84.15,100.0,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq_top_30_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002082,万邦德,中成药,中成药,0,score_liq_breakout_adj,84.05,84.05,99.98166483314999,84.05,80.19933259992666,99.52,23.28,99.54162082874954,99.28492849284929,91.71250458379171,6.0139347268060135,73.68,,,,,,,28.27,28.69,0.0148567385921472
liq_top_30_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,688331,荣昌生物,生物制药,生物制药,0,score_liq_breakout_adj,83.24,83.24,99.96332966629996,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq_top_30_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600666,奥瑞德,元器件,元器件,0,score_liq_breakout_adj,82.2,82.2,99.94499449944995,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq_top_30_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,603115,海星股份,铝,铝,0,score_liq_breakout_adj,79.52,79.52,99.87165383204987,79.52,81.01856252291896,99.17,23.42,95.59955995599559,95.48954895489548,73.94572790612395,52.56692335900257,73.28,,,,,,,44.6,44.1,-0.011210762331838597
liq_top_10_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002149,西部材料,小金属,小金属,0,liquidity_detail_score,93.51352401906857,43.16,78.95122845617894,43.16,93.51352401906857,48.97,29.33,95.98459845984598,94.02273560689403,96.97469746974697,65.60322698936561,57.38,,,,,,,52.5,50.0,-0.04761904761904767
liq_top_10_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002240,盛新锂能,小金属,小金属,0,liquidity_detail_score,93.43962596259625,42.09,76.42097543087642,42.09,93.43962596259625,48.97,28.51,96.09460946094609,93.41767510084343,97.98313164649798,74.97249724972497,57.23,,,,,,,41.33,48.48,0.1729978224050326
liq_top_10_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002460,赣锋锂业,小金属,小金属,1,liquidity_detail_score,93.01392739273926,75.0,99.5049504950495,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
liq_top_10_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002738,中矿资源,小金属,小金属,0,liquidity_detail_score,92.94892555922257,31.48,35.07517418408507,31.480000000000004,92.94892555922257,48.97,29.02,88.68720205353868,93.83938393839384,97.94646131279795,77.5027502750275,38.64,,,,,,,72.8,83.29,0.14409340659340675
liq_top_10_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600276,恒瑞医药,化学制药,化学制药,0,liquidity_detail_score,92.86096809680967,43.55,79.8038137147048,43.55,92.86096809680967,48.97,29.26,91.56582324899156,91.62082874954162,99.41327466079942,68.7935460212688,57.53,,,,,,,55.86,56.18,0.005728607232366567
liq_top_20_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002149,西部材料,小金属,小金属,0,liquidity_detail_score,93.51352401906857,43.16,78.95122845617894,43.16,93.51352401906857,48.97,29.33,95.98459845984598,94.02273560689403,96.97469746974697,65.60322698936561,57.38,,,,,,,52.5,50.0,-0.04761904761904767
liq_top_20_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002240,盛新锂能,小金属,小金属,0,liquidity_detail_score,93.43962596259625,42.09,76.42097543087642,42.09,93.43962596259625,48.97,28.51,96.09460946094609,93.41767510084343,97.98313164649798,74.97249724972497,57.23,,,,,,,41.33,48.48,0.1729978224050326
liq_top_20_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002460,赣锋锂业,小金属,小金属,1,liquidity_detail_score,93.01392739273926,75.0,99.5049504950495,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
liq_top_20_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002738,中矿资源,小金属,小金属,0,liquidity_detail_score,92.94892555922257,31.48,35.07517418408507,31.480000000000004,92.94892555922257,48.97,29.02,88.68720205353868,93.83938393839384,97.94646131279795,77.5027502750275,38.64,,,,,,,72.8,83.29,0.14409340659340675
liq_top_20_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,600276,恒瑞医药,化学制药,化学制药,0,liquidity_detail_score,92.86096809680967,43.55,79.8038137147048,43.55,92.86096809680967,48.97,29.26,91.56582324899156,91.62082874954162,99.41327466079942,68.7935460212688,57.53,,,,,,,55.86,56.18,0.005728607232366567
liq_top_30_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002149,西部材料,小金属,小金属,0,liquidity_detail_score,93.51352401906857,43.16,78.95122845617894,43.16,93.51352401906857,48.97,29.33,95.98459845984598,94.02273560689403,96.97469746974697,65.60322698936561,57.38,,,,,,,52.5,50.0,-0.04761904761904767
liq_top_30_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002240,盛新锂能,小金属,小金属,0,liquidity_detail_score,93.43962596259625,42.09,76.42097543087642,42.09,93.43962596259625,48.97,28.51,96.09460946094609,93.41767510084343,97.98313164649798,74.97249724972497,57.23,,,,,,,41.33,48.48,0.1729978224050326
liq_top_30_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002460,赣锋锂业,小金属,小金属,1,liquidity_detail_score,93.01392739273926,75.0,99.5049504950495,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
liq_top_30_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,,0.0,002738,中矿资源,小金属,小金属,0,liquidity_detail_score,92.94892555922257,31.48,35.07517418408507,31.480000000000004,92.94892555922257,48.97,29.02,88.68720205353868,93.83938393839384,97.94646131279795,77.5027502750275,38.64,,,,,,,72.8,83.29,0.14409340659340675
